0000000; 2025-01-07T19:56:39.9948313+03:00; 16:56:54.90 GPS; 54 град 39.54844 мин СШ; 020 град 39.19745 мин ВД; 0,000692;
0000000; 2025-01-07T19:56:40.1067215+03:00; 16:56:55.00 GPS; 54 град 39.54844 мин СШ; 020 град 39.19747 мин ВД; 0,000699;
0000000; 2025-01-07T19:56:40.2056866+03:00; 16:56:55.10 GPS; 54 град 39.54844 мин СШ; 020 град 39.19749 мин ВД; 0,000701;
0000000; 2025-01-07T19:56:40.3067852+03:00; 16:56:55.20 GPS; 54 град 39.54844 мин СШ; 020 град 39.19751 мин ВД; 0,000696;
0000000; 2025-01-07T19:56:40.4107255+03:00; 16:56:55.30 GPS; 54 град 39.54844 мин СШ; 020 град 39.19754 мин ВД; 0,000697;
0000000; 2025-01-07T19:56:40.5048434+03:00; 16:56:55.40 GPS; 54 град 39.54843 мин СШ; 020 град 39.19755 мин ВД; 0,000700;
0000000; 2025-01-07T19:56:40.5937806+03:00; 16:56:55.50 GPS; 54 град 39.54843 мин СШ; 020 град 39.19757 мин ВД; 0,000696;
0000000; 2025-01-07T19:56:40.7065958+03:00; 16:56:55.60 GPS; 54 град 39.54843 мин СШ; 020 град 39.19759 мин ВД; 0,000688;
0000000; 2025-01-07T19:56:40.8066035+03:00; 16:56:55.70 GPS; 54 град 39.54843 мин СШ; 020 град 39.19760 мин ВД; 0,000703;
0000000; 2025-01-07T19:56:40.9052902+03:00; 16:56:55.80 GPS; 54 град 39.54843 мин СШ; 020 град 39.19762 мин ВД; 0,000709;
0000000; 2025-01-07T19:56:41.0069976+03:00; 16:56:55.90 GPS; 54 град 39.54843 мин СШ; 020 град 39.19764 мин ВД; 0,000703;
0000000; 2025-01-07T19:56:41.1030374+03:00; 16:56:56.00 GPS; 54 град 39.54843 мин СШ; 020 град 39.19765 мин ВД; 0,000709;
0000000; 2025-01-07T19:56:41.2068502+03:00; 16:56:56.10 GPS; 54 град 39.54843 мин СШ; 020 град 39.19768 мин ВД; 0,000685;
0000000; 2025-01-07T19:56:41.3020290+03:00; 16:56:56.20 GPS; 54 град 39.54843 мин СШ; 020 град 39.19769 мин ВД; 0,000720;
0000000; 2025-01-07T19:56:41.4011186+03:00; 16:56:56.30 GPS; 54 град 39.54843 мин СШ; 020 град 39.19771 мин ВД; 0,000706;
0000000; 2025-01-07T19:56:41.4929211+03:00; 16:56:56.40 GPS; 54 град 39.54843 мин СШ; 020 град 39.19772 мин ВД; 0,000690;
0000000; 2025-01-07T19:56:41.5984790+03:00; 16:56:56.50 GPS; 54 град 39.54843 мин СШ; 020 град 39.19774 мин ВД; 0,000684;
0000000; 2025-01-07T19:56:41.7043858+03:00; 16:56:56.60 GPS; 54 град 39.54843 мин СШ; 020 град 39.19776 мин ВД; 0,000703;
0000000; 2025-01-07T19:56:41.8146317+03:00; 16:56:56.70 GPS; 54 град 39.54842 мин СШ; 020 град 39.19778 мин ВД; 0,000694;
0000000; 2025-01-07T19:56:41.9140498+03:00; 16:56:56.80 GPS; 54 град 39.54841 мин СШ; 020 град 39.19780 мин ВД; 0,000689;
0000000; 2025-01-07T19:56:42.0062565+03:00; 16:56:56.90 GPS; 54 град 39.54841 мин СШ; 020 град 39.19782 мин ВД; 0,000684;
0000000; 2025-01-07T19:56:42.0936104+03:00; 16:56:57.00 GPS; 54 град 39.54841 мин СШ; 020 град 39.19783 мин ВД; 0,000687;
0000000; 2025-01-07T19:56:42.2215083+03:00; 16:56:57.10 GPS; 54 град 39.54840 мин СШ; 020 град 39.19785 мин ВД; 0,000689;
0000000; 2025-01-07T19:56:42.3007277+03:00; 16:56:57.20 GPS; 54 град 39.54840 мин СШ; 020 град 39.19787 мин ВД; 0,000701;
0000000; 2025-01-07T19:56:42.3941246+03:00; 16:56:57.30 GPS; 54 град 39.54840 мин СШ; 020 град 39.19788 мин ВД; 0,000697;
0000000; 2025-01-07T19:56:42.5063417+03:00; 16:56:57.40 GPS; 54 град 39.54840 мин СШ; 020 град 39.19790 мин ВД; 0,000709;
0000000; 2025-01-07T19:56:42.5958071+03:00; 16:56:57.50 GPS; 54 град 39.54840 мин СШ; 020 град 39.19792 мин ВД; 0,000707;
0000000; 2025-01-07T19:56:42.7154335+03:00; 16:56:57.60 GPS; 54 град 39.54839 мин СШ; 020 град 39.19794 мин ВД; 0,000682;
0000000; 2025-01-07T19:56:42.8160382+03:00; 16:56:57.70 GPS; 54 град 39.54838 мин СШ; 020 град 39.19796 мин ВД; 0,000708;
0000000; 2025-01-07T19:56:42.9044619+03:00; 16:56:57.80 GPS; 54 град 39.54838 мин СШ; 020 град 39.19798 мин ВД; 0,000697;
0000000; 2025-01-07T19:56:43.0157382+03:00; 16:56:57.90 GPS; 54 град 39.54836 мин СШ; 020 град 39.19799 мин ВД; 0,000681;
0000000; 2025-01-07T19:56:43.1008515+03:00; 16:56:58.00 GPS; 54 град 39.54836 мин СШ; 020 град 39.19801 мин ВД; 0,000721;
0000000; 2025-01-07T19:56:43.1979513+03:00; 16:56:58.10 GPS; 54 град 39.54835 мин СШ; 020 град 39.19803 мин ВД; 0,000702;
0000000; 2025-01-07T19:56:43.3108644+03:00; 16:56:58.20 GPS; 54 град 39.54835 мин СШ; 020 град 39.19804 мин ВД; 0,000679;
0000000; 2025-01-07T19:56:43.4192878+03:00; 16:56:58.30 GPS; 54 град 39.54834 мин СШ; 020 град 39.19806 мин ВД; 0,000694;
0000000; 2025-01-07T19:56:43.5065602+03:00; 16:56:58.40 GPS; 54 град 39.54834 мин СШ; 020 град 39.19807 мин ВД; 0,000706;
0000000; 2025-01-07T19:56:43.6209010+03:00; 16:56:58.50 GPS; 54 град 39.54833 мин СШ; 020 град 39.19809 мин ВД; 0,000705;
0000000; 2025-01-07T19:56:43.7070472+03:00; 16:56:58.60 GPS; 54 град 39.54832 мин СШ; 020 град 39.19810 мин ВД; 0,000689;
0000000; 2025-01-07T19:56:43.8197364+03:00; 16:56:58.70 GPS; 54 град 39.54831 мин СШ; 020 град 39.19811 мин ВД; 0,000698;
0000000; 2025-01-07T19:56:43.9135467+03:00; 16:56:58.80 GPS; 54 град 39.54830 мин СШ; 020 град 39.19812 мин ВД; 0,000688;
0000000; 2025-01-07T19:56:44.0152341+03:00; 16:56:58.90 GPS; 54 град 39.54829 мин СШ; 020 град 39.19813 мин ВД; 0,000725;
0000000; 2025-01-07T19:56:44.0899099+03:00; 16:56:59.00 GPS; 54 град 39.54829 мин СШ; 020 град 39.19814 мин ВД; 0,000710;
0000000; 2025-01-07T19:56:44.2040056+03:00; 16:56:59.10 GPS; 54 град 39.54828 мин СШ; 020 град 39.19815 мин ВД; 0,000706;
0000000; 2025-01-07T19:56:44.3113899+03:00; 16:56:59.20 GPS; 54 град 39.54827 мин СШ; 020 град 39.19816 мин ВД; 0,000697;
0000000; 2025-01-07T19:56:44.4069379+03:00; 16:56:59.30 GPS; 54 град 39.54826 мин СШ; 020 град 39.19816 мин ВД; 0,000707;
0000000; 2025-01-07T19:56:44.5044097+03:00; 16:56:59.40 GPS; 54 град 39.54826 мин СШ; 020 град 39.19817 мин ВД; 0,000687;
0000000; 2025-01-07T19:56:44.6056010+03:00; 16:56:59.50 GPS; 54 град 39.54825 мин СШ; 020 град 39.19817 мин ВД; 0,000689;
0000000; 2025-01-07T19:56:44.6950241+03:00; 16:56:59.60 GPS; 54 град 39.54823 мин СШ; 020 град 39.19819 мин ВД; 0,000692;
0000000; 2025-01-07T19:56:44.8209748+03:00; 16:56:59.70 GPS; 54 град 39.54822 мин СШ; 020 град 39.19820 мин ВД; 0,000692;
0000000; 2025-01-07T19:56:44.9149258+03:00; 16:56:59.80 GPS; 54 град 39.54821 мин СШ; 020 град 39.19822 мин ВД; 0,000689;
0000000; 2025-01-07T19:56:45.0137151+03:00; 16:56:59.90 GPS; 54 град 39.54820 мин СШ; 020 град 39.19823 мин ВД; 0,000684;
0000000; 2025-01-07T19:56:45.1143100+03:00; 16:57:00.00 GPS; 54 град 39.54818 мин СШ; 020 град 39.19825 мин ВД; 0,000706;
0000000; 2025-01-07T19:56:45.2123402+03:00; 16:57:00.10 GPS; 54 град 39.54817 мин СШ; 020 град 39.19826 мин ВД; 0,000674;
0000000; 2025-01-07T19:56:45.3046434+03:00; 16:57:00.20 GPS; 54 град 39.54816 мин СШ; 020 град 39.19827 мин ВД; 0,000675;
